id,originalLabel,correction
ILSVRC2012_val_00007319,243,159
ILSVRC2012_val_00041495,345,-1
ILSVRC2012_val_00041878,208,-1
ILSVRC2012_val_00044039,177,"177,172"
ILSVRC2012_val_00032508,277,-1
ILSVRC2012_val_00006297,776,"546,776,158"
ILSVRC2012_val_00004187,980,"975,980,703"
ILSVRC2012_val_00002970,744,"744,657"
ILSVRC2012_val_00036454,189,-1
ILSVRC2012_val_00017913,737,"737,455"
ILSVRC2012_val_00001034,913,"913,983"
ILSVRC2012_val_00043622,551,"551,629"
ILSVRC2012_val_00031763,930,-1
ILSVRC2012_val_00042503,407,734
ILSVRC2012_val_00011956,918,"918,281"
ILSVRC2012_val_00018133,558,"486,650,558,819"
ILSVRC2012_val_00034119,678,"678,487"
ILSVRC2012_val_00030622,32,31
ILSVRC2012_val_00048199,442,832
ILSVRC2012_val_00003825,638,"879,638,639"
ILSVRC2012_val_00016896,648,-1
ILSVRC2012_val_00005559,309,"309,984"
ILSVRC2012_val_00011714,123,-1
ILSVRC2012_val_00009683,285,281
ILSVRC2012_val_00021585,290,"288,290"
ILSVRC2012_val_00030325,712,-1
ILSVRC2012_val_00004336,972,-1
ILSVRC2012_val_00022622,983,"801,842,433,983"
ILSVRC2012_val_00016000,282,"282,797"
ILSVRC2012_val_00033214,21,22
ILSVRC2012_val_00008147,978,"977,978"
ILSVRC2012_val_00012210,469,"544,469"
ILSVRC2012_val_00028732,667,"400,667"
ILSVRC2012_val_00014057,592,-1
ILSVRC2012_val_00004330,448,"448,858"
ILSVRC2012_val_00018024,887,"406,887"
ILSVRC2012_val_00038349,345,"690,345"
ILSVRC2012_val_00018085,106,104
ILSVRC2012_val_00034665,73,"73,815"
ILSVRC2012_val_00014640,690,-1
ILSVRC2012_val_00009157,248,"248,249,250"
ILSVRC2012_val_00036969,99,146
ILSVRC2012_val_00019241,163,161
ILSVRC2012_val_00027392,987,"987,998"
ILSVRC2012_val_00030680,223,"224,223"
ILSVRC2012_val_00025538,523,"523,721"
ILSVRC2012_val_00021290,415,-1
ILSVRC2012_val_00045260,421,-1
ILSVRC2012_val_00029054,964,-1
ILSVRC2012_val_00046399,237,"236,237"
ILSVRC2012_val_00010242,386,"386,101"
ILSVRC2012_val_00015475,36,37
ILSVRC2012_val_00041874,836,"836,837"
ILSVRC2012_val_00033095,550,505
ILSVRC2012_val_00010279,462,-1
ILSVRC2012_val_00015471,978,"977,978"
ILSVRC2012_val_00047993,426,892
ILSVRC2012_val_00027710,539,"502,539"
ILSVRC2012_val_00021924,527,"673,742,681,620,526,527,664,508"
ILSVRC2012_val_00001489,552,"552,37"
ILSVRC2012_val_00025784,557,"557,919"
ILSVRC2012_val_00004809,705,654
ILSVRC2012_val_00023082,809,923
ILSVRC2012_val_00042755,68,"68,58"
ILSVRC2012_val_00045327,698,-1
ILSVRC2012_val_00046814,837,"898,836,837,774,842,502"
ILSVRC2012_val_00028136,711,-1
ILSVRC2012_val_00021466,657,"744,657"
ILSVRC2012_val_00010467,474,-1
ILSVRC2012_val_00009885,618,-1
ILSVRC2012_val_00015688,751,"751,468,479"
ILSVRC2012_val_00002354,835,-1
ILSVRC2012_val_00040604,482,605
ILSVRC2012_val_00013857,893,748
ILSVRC2012_val_00005758,201,-1
ILSVRC2012_val_00019253,949,"948,949"
ILSVRC2012_val_00004197,468,"468,919"
ILSVRC2012_val_00033944,157,218
ILSVRC2012_val_00014862,893,-1
ILSVRC2012_val_00025308,967,"762,572"
ILSVRC2012_val_00037978,320,"320,985"
ILSVRC2012_val_00041631,478,519
ILSVRC2012_val_00044910,925,"809,923,925"
ILSVRC2012_val_00015872,354,"354,349,350"
ILSVRC2012_val_00038174,197,199
ILSVRC2012_val_00048365,933,"933,923"
ILSVRC2012_val_00005116,895,908
ILSVRC2012_val_00001809,675,867
ILSVRC2012_val_00008773,544,-1
ILSVRC2012_val_00022081,79,"308,79"
ILSVRC2012_val_00022017,751,"817,479"
ILSVRC2012_val_00033963,191,"189,175"
ILSVRC2012_val_00004857,977,"977,978"
ILSVRC2012_val_00036753,848,"481,482"
ILSVRC2012_val_00048882,504,"904,905,968,610,504"
ILSVRC2012_val_00020220,397,973
ILSVRC2012_val_00048889,774,478
ILSVRC2012_val_00041310,911,806
ILSVRC2012_val_00021295,891,-1
ILSVRC2012_val_00028074,337,"337,360"
ILSVRC2012_val_00043524,32,-1
ILSVRC2012_val_00022878,642,"642,542"
ILSVRC2012_val_00034961,785,"836,837,656,785"
ILSVRC2012_val_00018608,962,"962,659,923"
ILSVRC2012_val_00036399,702,"843,702"
ILSVRC2012_val_00035949,782,"782,664"
ILSVRC2012_val_00015910,861,7
ILSVRC2012_val_00008305,553,"553,728"
ILSVRC2012_val_00034311,934,"923,934,933"
ILSVRC2012_val_00046448,856,866
ILSVRC2012_val_00010233,377,-1
ILSVRC2012_val_00020255,505,"968,504,505"
ILSVRC2012_val_00002648,172,238
ILSVRC2012_val_00006274,737,898
ILSVRC2012_val_00026236,399,-1
ILSVRC2012_val_00036425,359,-1
ILSVRC2012_val_00017476,197,"197,198"
ILSVRC2012_val_00018457,940,-1
ILSVRC2012_val_00001999,885,893
ILSVRC2012_val_00002237,977,"842,977,978"
ILSVRC2012_val_00029872,353,"352,353"
ILSVRC2012_val_00042142,46,40
ILSVRC2012_val_00000919,595,"856,595"
ILSVRC2012_val_00013635,356,357
ILSVRC2012_val_00008911,841,"841,825"
ILSVRC2012_val_00014067,312,"311,312"
ILSVRC2012_val_00024937,908,"908,404"
ILSVRC2012_val_00041886,240,-1
ILSVRC2012_val_00047985,652,"514,652"
ILSVRC2012_val_00037809,65,55
ILSVRC2012_val_00041948,905,"905,619"
ILSVRC2012_val_00021259,65,-1
ILSVRC2012_val_00000140,558,251
ILSVRC2012_val_00022041,426,409
ILSVRC2012_val_00041887,45,48
ILSVRC2012_val_00009293,626,-1
ILSVRC2012_val_00016572,231,232
ILSVRC2012_val_00031356,387,388
ILSVRC2012_val_00006551,897,"897,285"
ILSVRC2012_val_00031670,461,"524,461"
ILSVRC2012_val_00042072,822,"819,822"
ILSVRC2012_val_00019860,642,542
ILSVRC2012_val_00041013,780,"780,724"
ILSVRC2012_val_00019792,962,"962,923"
ILSVRC2012_val_00014106,36,-1
ILSVRC2012_val_00026415,478,-1
ILSVRC2012_val_00032068,325,323
ILSVRC2012_val_00042486,676,"676,570"
ILSVRC2012_val_00018510,824,"608,824"
ILSVRC2012_val_00040500,446,893
ILSVRC2012_val_00034111,858,"425,858"
ILSVRC2012_val_00016528,481,"481,482"
ILSVRC2012_val_00046595,968,-1
ILSVRC2012_val_00014447,436,479
ILSVRC2012_val_00018966,134,-1
ILSVRC2012_val_00031940,657,"908,404,895"
ILSVRC2012_val_00014045,166,-1
ILSVRC2012_val_00032226,184,-1
ILSVRC2012_val_00026376,534,651
ILSVRC2012_val_00049813,628,"484,628"
ILSVRC2012_val_00014122,810,"673,810,508"
ILSVRC2012_val_00011830,748,488
ILSVRC2012_val_00012821,558,-1
ILSVRC2012_val_00038998,42,"40,44"
ILSVRC2012_val_00006952,479,"479,817"
ILSVRC2012_val_00006605,930,-1
ILSVRC2012_val_00017200,366,-1
ILSVRC2012_val_00021178,730,792
ILSVRC2012_val_00046404,864,"864,717"
ILSVRC2012_val_00022402,264,"264,253"
ILSVRC2012_val_00005787,812,"900,540,812"
ILSVRC2012_val_00023980,617,"582,617,728"
ILSVRC2012_val_00007934,49,"49,50"
ILSVRC2012_val_00002944,124,126
ILSVRC2012_val_00011510,403,"908,895"
ILSVRC2012_val_00003025,747,-1
ILSVRC2012_val_00049169,963,"963,809,923"
ILSVRC2012_val_00042794,989,-1
ILSVRC2012_val_00022002,599,"309,599"
ILSVRC2012_val_00042356,608,"608,515"
ILSVRC2012_val_00035135,531,530
ILSVRC2012_val_00011308,865,-1
ILSVRC2012_val_00024810,823,"434,823"
ILSVRC2012_val_00013255,324,322
ILSVRC2012_val_00012279,948,"910,948"
ILSVRC2012_val_00045414,926,"618,469"
ILSVRC2012_val_00003681,939,"939,943"
ILSVRC2012_val_00009744,140,"140,142"
ILSVRC2012_val_00017772,976,"649,977,978"
ILSVRC2012_val_00027573,841,"911,658"
ILSVRC2012_val_00003678,648,"648,794"
ILSVRC2012_val_00046736,381,-1
ILSVRC2012_val_00028844,618,"618,813"
ILSVRC2012_val_00049067,726,-1
ILSVRC2012_val_00006576,347,"345,347"
ILSVRC2012_val_00038750,765,"421,765"
ILSVRC2012_val_00027499,114,115
ILSVRC2012_val_00007146,767,-1
ILSVRC2012_val_00041737,438,-1
ILSVRC2012_val_00005811,558,"903,558"
ILSVRC2012_val_00047116,437,-1
ILSVRC2012_val_00031695,493,"453,493"
ILSVRC2012_val_00025940,736,-1
ILSVRC2012_val_00044205,737,"737,455"
ILSVRC2012_val_00003565,842,"842,625"
ILSVRC2012_val_00025254,515,"608,515"
ILSVRC2012_val_00041728,304,306
ILSVRC2012_val_00033577,204,153
ILSVRC2012_val_00004616,906,"834,517,906,630,671"
ILSVRC2012_val_00007696,311,799
ILSVRC2012_val_00048846,86,-1
ILSVRC2012_val_00008937,400,"400,857,667"
ILSVRC2012_val_00035548,876,435
ILSVRC2012_val_00040800,73,"73,77"
ILSVRC2012_val_00006519,630,"806,630"
ILSVRC2012_val_00002897,870,"870,903"
ILSVRC2012_val_00049983,872,282
ILSVRC2012_val_00026882,242,"243,254"
ILSVRC2012_val_00028302,282,287
ILSVRC2012_val_00002458,740,"740,587,783,477"
ILSVRC2012_val_00044508,762,521
ILSVRC2012_val_00031590,623,418
ILSVRC2012_val_00021801,267,"232,267"
ILSVRC2012_val_00030455,446,893
ILSVRC2012_val_00009558,73,"74,815"
ILSVRC2012_val_00034031,445,"842,879,977,978,445,638,639"
ILSVRC2012_val_00048954,380,371
ILSVRC2012_val_00010054,943,"939,940,943,950"
ILSVRC2012_val_00008090,249,250
ILSVRC2012_val_00036994,381,"489,381"
ILSVRC2012_val_00025451,450,-1
ILSVRC2012_val_00048243,564,"750,564"
ILSVRC2012_val_00036246,524,"524,461,728"
ILSVRC2012_val_00006270,490,"679,721"
ILSVRC2012_val_00026258,371,-1
ILSVRC2012_val_00049636,356,359
ILSVRC2012_val_00038813,445,"459,445,638"
ILSVRC2012_val_00004714,451,-1
ILSVRC2012_val_00031168,315,-1
ILSVRC2012_val_00049794,884,-1
ILSVRC2012_val_00022781,726,"750,726"
ILSVRC2012_val_00005406,728,"608,728,824,630,414"
ILSVRC2012_val_00047085,377,-1
ILSVRC2012_val_00031438,487,550
ILSVRC2012_val_00020988,855,-1
ILSVRC2012_val_00004837,959,923
ILSVRC2012_val_00003047,712,923
ILSVRC2012_val_00001893,539,-1
ILSVRC2012_val_00041108,791,"791,582"
ILSVRC2012_val_00038120,429,852
ILSVRC2012_val_00028574,639,"638,639"
ILSVRC2012_val_00031790,558,"558,593,819"
ILSVRC2012_val_00029305,498,"498,598"
ILSVRC2012_val_00042324,833,-1
ILSVRC2012_val_00034369,46,"40,46"
ILSVRC2012_val_00005933,901,"725,901"
ILSVRC2012_val_00024535,679,488
ILSVRC2012_val_00021747,403,"908,404"
ILSVRC2012_val_00023143,189,-1
ILSVRC2012_val_00026214,234,165
ILSVRC2012_val_00014109,200,155
ILSVRC2012_val_00017443,909,567
ILSVRC2012_val_00045313,114,"968,114,504"
ILSVRC2012_val_00007938,124,-1
ILSVRC2012_val_00020180,32,30
ILSVRC2012_val_00038320,499,596
ILSVRC2012_val_00043758,345,"345,690,462,463"
ILSVRC2012_val_00009063,972,"977,978"
ILSVRC2012_val_00005500,511,436
ILSVRC2012_val_00023310,158,166
ILSVRC2012_val_00001545,550,505
ILSVRC2012_val_00029469,531,-1
ILSVRC2012_val_00022566,226,197
ILSVRC2012_val_00003112,468,-1
ILSVRC2012_val_00001032,371,-1
ILSVRC2012_val_00009718,67,-1
ILSVRC2012_val_00045537,232,230
ILSVRC2012_val_00028567,452,"474,452"
ILSVRC2012_val_00019926,924,"666,924"
ILSVRC2012_val_00047312,602,"843,602"
ILSVRC2012_val_00046116,667,"400,667"
ILSVRC2012_val_00013392,46,"46,47"
ILSVRC2012_val_00037925,188,-1
ILSVRC2012_val_00000286,899,728
ILSVRC2012_val_00038823,54,67
ILSVRC2012_val_00000372,582,426
ILSVRC2012_val_00016397,709,"418,709,767"
ILSVRC2012_val_00046300,597,"763,597"
ILSVRC2012_val_00007861,790,"582,790"
ILSVRC2012_val_00025193,907,"907,440,572"
ILSVRC2012_val_00008367,400,"400,667"
ILSVRC2012_val_00021853,708,-1
ILSVRC2012_val_00004566,728,"966,572"
ILSVRC2012_val_00049340,822,"822,887"
ILSVRC2012_val_00016441,29,390
ILSVRC2012_val_00007452,200,226
ILSVRC2012_val_00021886,568,"568,869"
ILSVRC2012_val_00034850,782,"782,664"
ILSVRC2012_val_00002444,21,22
ILSVRC2012_val_00032278,642,"641,642"
ILSVRC2012_val_00022454,762,-1
ILSVRC2012_val_00036203,539,"911,533,539"
ILSVRC2012_val_00045706,643,"643,903"
ILSVRC2012_val_00002852,66,"66,68"
ILSVRC2012_val_00011261,853,"716,853"
ILSVRC2012_val_00014773,285,284
ILSVRC2012_val_00003075,766,"762,766"
ILSVRC2012_val_00006360,55,"64,55"
ILSVRC2012_val_00031343,238,"240,241,238"
ILSVRC2012_val_00013195,151,158
ILSVRC2012_val_00019532,409,"409,892"
ILSVRC2012_val_00042499,552,-1
ILSVRC2012_val_00009484,36,37
ILSVRC2012_val_00025907,837,"836,837"
ILSVRC2012_val_00019870,629,"551,748,629"
ILSVRC2012_val_00042347,482,848
ILSVRC2012_val_00025004,817,751
ILSVRC2012_val_00043889,976,483
ILSVRC2012_val_00045982,657,"744,657"
ILSVRC2012_val_00036349,785,"836,837,785"
ILSVRC2012_val_00013433,854,794
ILSVRC2012_val_00014012,527,"681,620,526,527,782,664,508"
ILSVRC2012_val_00010543,590,487
ILSVRC2012_val_00000484,987,"987,998"
ILSVRC2012_val_00012334,508,"681,620,284"
ILSVRC2012_val_00031999,667,"400,667"
ILSVRC2012_val_00049285,240,238
ILSVRC2012_val_00007464,585,"898,585"
ILSVRC2012_val_00043375,189,193
ILSVRC2012_val_00041285,142,"140,142"
ILSVRC2012_val_00005300,263,"264,263"
ILSVRC2012_val_00004169,519,921
ILSVRC2012_val_00016956,502,774
ILSVRC2012_val_00009787,519,-1
ILSVRC2012_val_00010735,529,"529,219"
ILSVRC2012_val_00036695,817,"581,479,817"
ILSVRC2012_val_00049295,431,"529,669"
ILSVRC2012_val_00001617,856,-1
ILSVRC2012_val_00025812,833,"833,913"
ILSVRC2012_val_00026412,285,"782,664,281"
ILSVRC2012_val_00033795,505,-1
ILSVRC2012_val_00042437,738,"738,716"
ILSVRC2012_val_00013569,839,"821,839"
ILSVRC2012_val_00021348,461,"524,461"
ILSVRC2012_val_00017281,164,-1
ILSVRC2012_val_00020923,504,"968,504"
ILSVRC2012_val_00036669,918,"968,918"
ILSVRC2012_val_00001922,810,"810,878"
ILSVRC2012_val_00015822,794,"434,794"
ILSVRC2012_val_00042275,613,-1
ILSVRC2012_val_00018603,544,926
ILSVRC2012_val_00033094,168,159
ILSVRC2012_val_00001768,263,"263,185"
ILSVRC2012_val_00046195,461,"524,461"
ILSVRC2012_val_00000875,186,"192,186"
ILSVRC2012_val_00040560,486,"486,559"
ILSVRC2012_val_00000422,412,"840,728,412"
ILSVRC2012_val_00047694,967,"868,532,441,762,923"
ILSVRC2012_val_00026598,67,-1
ILSVRC2012_val_00003733,115,110
ILSVRC2012_val_00021545,191,"191,189"
ILSVRC2012_val_00048392,969,"659,969"
ILSVRC2012_val_00020719,981,"904,981"
ILSVRC2012_val_00001258,411,"411,478"
ILSVRC2012_val_00030611,783,-1
ILSVRC2012_val_00006671,999,"738,999,905,700"
ILSVRC2012_val_00016133,600,-1
ILSVRC2012_val_00040898,219,213
ILSVRC2012_val_00048059,571,-1
ILSVRC2012_val_00018729,114,110
ILSVRC2012_val_00038811,468,"436,733"
ILSVRC2012_val_00031603,163,208
ILSVRC2012_val_00030517,590,-1
ILSVRC2012_val_00025046,838,445
ILSVRC2012_val_00039364,618,469
ILSVRC2012_val_00045641,708,458
ILSVRC2012_val_00034341,225,-1
ILSVRC2012_val_00013879,461,524
ILSVRC2012_val_00043755,446,893
ILSVRC2012_val_00041713,33,"33,973"
ILSVRC2012_val_00006972,418,"418,629"
ILSVRC2012_val_00048639,188,"188,190"
ILSVRC2012_val_00035581,658,911
ILSVRC2012_val_00022911,265,267
ILSVRC2012_val_00023976,353,"353,350"
ILSVRC2012_val_00000507,222,"257,222"
ILSVRC2012_val_00023663,344,"879,344"
ILSVRC2012_val_00003754,651,"608,897,651,567"
ILSVRC2012_val_00024397,331,"330,331"
ILSVRC2012_val_00011838,663,-1
ILSVRC2012_val_00005561,742,"673,742,664,526,527,508"
ILSVRC2012_val_00023023,581,"581,479"
ILSVRC2012_val_00048637,513,-1
ILSVRC2012_val_00046388,277,280
ILSVRC2012_val_00037255,876,435
ILSVRC2012_val_00019346,897,"897,799"
ILSVRC2012_val_00032997,57,-1
ILSVRC2012_val_00009852,85,84
ILSVRC2012_val_00013510,836,"836,837"
ILSVRC2012_val_00027216,520,516
ILSVRC2012_val_00011770,692,748
ILSVRC2012_val_00032381,197,198
ILSVRC2012_val_00007726,262,-1
ILSVRC2012_val_00031249,182,-1
ILSVRC2012_val_00017855,60,"56,472"
ILSVRC2012_val_00021705,79,111
ILSVRC2012_val_00046984,878,508
ILSVRC2012_val_00010895,532,"905,532"
ILSVRC2012_val_00029043,770,"770,806"
ILSVRC2012_val_00020176,678,"610,678"
ILSVRC2012_val_00031967,47,42
ILSVRC2012_val_00003102,538,"538,668"
ILSVRC2012_val_00048966,902,635
ILSVRC2012_val_00033697,647,438
ILSVRC2012_val_00024323,634,425
ILSVRC2012_val_00012285,748,893
ILSVRC2012_val_00000575,600,"600,517"
ILSVRC2012_val_00035486,484,"536,484,871"
ILSVRC2012_val_00039248,555,"555,475"
ILSVRC2012_val_00006423,526,"453,742,681,620"
ILSVRC2012_val_00042575,804,631
ILSVRC2012_val_00014897,524,"715,524,787"
ILSVRC2012_val_00040682,453,-1
ILSVRC2012_val_00029921,7,"7,8"
ILSVRC2012_val_00023785,390,-1
ILSVRC2012_val_00042647,891,492
ILSVRC2012_val_00026332,473,-1
ILSVRC2012_val_00023372,481,"481,482"
ILSVRC2012_val_00027007,634,-1
ILSVRC2012_val_00030096,700,"999,700"
ILSVRC2012_val_00040152,632,-1
ILSVRC2012_val_00018442,614,"614,966,532,762,923,572"
ILSVRC2012_val_00037556,536,"536,403"
ILSVRC2012_val_00049143,53,-1
ILSVRC2012_val_00001494,264,248
ILSVRC2012_val_00022198,36,35
ILSVRC2012_val_00031098,556,-1
ILSVRC2012_val_00016445,219,"489,219"
ILSVRC2012_val_00010039,125,-1
ILSVRC2012_val_00042070,40,"40,46"
ILSVRC2012_val_00008250,961,"960,931,415"
ILSVRC2012_val_00036139,290,"288,290"
ILSVRC2012_val_00005564,189,-1
ILSVRC2012_val_00040641,201,189
ILSVRC2012_val_00024275,246,210
ILSVRC2012_val_00045792,501,"884,501"
ILSVRC2012_val_00033228,280,"280,985"
ILSVRC2012_val_00032924,745,"872,745,761"
ILSVRC2012_val_00021644,520,516
ILSVRC2012_val_00035636,112,-1
ILSVRC2012_val_00032651,841,"841,610"
ILSVRC2012_val_00044398,482,-1
ILSVRC2012_val_00048657,887,-1
ILSVRC2012_val_00029625,828,738
ILSVRC2012_val_00032718,288,"288,290"
ILSVRC2012_val_00021064,290,"288,290"
ILSVRC2012_val_00023883,934,"934,923"
ILSVRC2012_val_00014677,909,"544,909,762"
ILSVRC2012_val_00042681,727,"538,727"
ILSVRC2012_val_00048986,629,-1
ILSVRC2012_val_00011557,521,-1
ILSVRC2012_val_00004036,627,"578,627,982"
ILSVRC2012_val_00030173,595,866
ILSVRC2012_val_00012046,790,"588,790"
ILSVRC2012_val_00012638,762,"907,532,762"
ILSVRC2012_val_00036637,700,"651,700"
ILSVRC2012_val_00030429,161,"161,168"
ILSVRC2012_val_00025514,756,"740,756"
ILSVRC2012_val_00046502,663,497
ILSVRC2012_val_00043049,26,-1
ILSVRC2012_val_00025708,173,"173,251"
ILSVRC2012_val_00025643,872,"872,453"
ILSVRC2012_val_00027746,541,"822,542"
ILSVRC2012_val_00019910,413,"652,413"
ILSVRC2012_val_00023466,712,-1
ILSVRC2012_val_00029111,115,110
ILSVRC2012_val_00048736,981,"560,981"
ILSVRC2012_val_00022715,406,"884,406"
ILSVRC2012_val_00017402,969,"969,470,923"
ILSVRC2012_val_00032548,970,-1
ILSVRC2012_val_00023120,673,"673,508"
ILSVRC2012_val_00003333,823,"617,823"
ILSVRC2012_val_00001823,960,"923,960"
ILSVRC2012_val_00025055,200,-1
ILSVRC2012_val_00047555,298,"298,63"
ILSVRC2012_val_00023113,266,265
ILSVRC2012_val_00030822,186,187
ILSVRC2012_val_00038843,961,923
ILSVRC2012_val_00012712,839,"718,839"
ILSVRC2012_val_00035056,871,-1
ILSVRC2012_val_00038269,544,521
ILSVRC2012_val_00013070,771,492
ILSVRC2012_val_00032326,810,"810,878"
ILSVRC2012_val_00006011,58,-1
ILSVRC2012_val_00042144,227,-1
ILSVRC2012_val_00033494,941,"941,923"
ILSVRC2012_val_00013533,44,"40,44"
ILSVRC2012_val_00041178,226,233
ILSVRC2012_val_00045562,681,"673,620,527,664,508"
ILSVRC2012_val_00008457,751,"751,479"
ILSVRC2012_val_00014289,520,"516,520"
ILSVRC2012_val_00044064,716,"385,716"
ILSVRC2012_val_00002106,61,"61,62"
ILSVRC2012_val_00036191,167,168
ILSVRC2012_val_00011638,73,"74,815"
ILSVRC2012_val_00049113,627,"581,479,874,751"
ILSVRC2012_val_00043902,690,"690,345"
ILSVRC2012_val_00025067,581,734
ILSVRC2012_val_00041833,735,841
ILSVRC2012_val_00028680,598,"745,620"
ILSVRC2012_val_00046021,166,-1
ILSVRC2012_val_00044775,878,"810,878"
ILSVRC2012_val_00011546,799,"453,799"
ILSVRC2012_val_00028245,754,-1
ILSVRC2012_val_00039657,907,711
ILSVRC2012_val_00022152,338,341
ILSVRC2012_val_00039132,762,532
ILSVRC2012_val_00010904,49,"35,49"
ILSVRC2012_val_00048221,33,"33,35"
ILSVRC2012_val_00031815,36,35
ILSVRC2012_val_00004547,923,"962,923"
ILSVRC2012_val_00028539,743,-1
ILSVRC2012_val_00019309,415,960
ILSVRC2012_val_00024196,538,"538,727"
ILSVRC2012_val_00001872,241,"240,241"
ILSVRC2012_val_00031758,787,577
ILSVRC2012_val_00039911,685,-1
ILSVRC2012_val_00023662,298,-1
ILSVRC2012_val_00010391,142,"140,142"
ILSVRC2012_val_00041237,729,"897,534,729"
ILSVRC2012_val_00026378,119,-1
ILSVRC2012_val_00004251,197,233
ILSVRC2012_val_00037122,358,359
ILSVRC2012_val_00041675,108,946
ILSVRC2012_val_00009658,809,666
ILSVRC2012_val_00006055,999,"999,861"
ILSVRC2012_val_00039757,680,"898,680"
ILSVRC2012_val_00024209,714,402
ILSVRC2012_val_00012786,757,"874,757"
ILSVRC2012_val_00041562,398,"398,529"
ILSVRC2012_val_00026064,0,1
ILSVRC2012_val_00028563,400,"400,667"
ILSVRC2012_val_00020830,212,216
ILSVRC2012_val_00035370,631,"838,711"
ILSVRC2012_val_00037087,241,"240,241"
ILSVRC2012_val_00001483,960,"928,960"
ILSVRC2012_val_00035869,846,"905,619,846,831"
ILSVRC2012_val_00008813,202,"184,202,191"
ILSVRC2012_val_00025043,385,"385,907"
ILSVRC2012_val_00018600,639,"638,639"
ILSVRC2012_val_00024347,803,-1
ILSVRC2012_val_00033864,827,567
ILSVRC2012_val_00023274,714,679
ILSVRC2012_val_00008546,815,"73,74"
ILSVRC2012_val_00035877,633,-1
ILSVRC2012_val_00024852,961,"591,659"
ILSVRC2012_val_00043064,488,-1
ILSVRC2012_val_00046271,883,"553,493,883"
ILSVRC2012_val_00049406,851,"851,921"
ILSVRC2012_val_00024011,374,-1
ILSVRC2012_val_00000636,600,-1
ILSVRC2012_val_00003190,911,"911,533"
ILSVRC2012_val_00042860,247,"232,247"
ILSVRC2012_val_00014600,578,601
ILSVRC2012_val_00037238,826,-1
ILSVRC2012_val_00021776,32,28
ILSVRC2012_val_00035816,469,"544,909,827"
ILSVRC2012_val_00015733,836,"836,837"
ILSVRC2012_val_00022447,452,616
ILSVRC2012_val_00021223,705,-1
ILSVRC2012_val_00045150,15,"10,15"
ILSVRC2012_val_00008532,179,242
ILSVRC2012_val_00008906,214,-1
ILSVRC2012_val_00005170,190,-1
ILSVRC2012_val_00049491,587,"587,813,910"
ILSVRC2012_val_00039465,80,81
ILSVRC2012_val_00005872,689,655
ILSVRC2012_val_00021863,683,"683,819"
ILSVRC2012_val_00019357,304,-1
ILSVRC2012_val_00020717,163,"163,168"
ILSVRC2012_val_00024930,689,636
ILSVRC2012_val_00030914,939,"954,943"
ILSVRC2012_val_00005997,595,621
ILSVRC2012_val_00030813,189,-1
ILSVRC2012_val_00041693,639,"638,639"
ILSVRC2012_val_00000387,598,"818,598"
ILSVRC2012_val_00024758,157,"155,157"
ILSVRC2012_val_00029704,978,976
ILSVRC2012_val_00043874,405,"920,405"
ILSVRC2012_val_00013983,461,-1
ILSVRC2012_val_00029302,398,-1
ILSVRC2012_val_00038266,66,68
ILSVRC2012_val_00009456,527,"673,526,527,664,508"
ILSVRC2012_val_00044455,881,"579,881"
ILSVRC2012_val_00013854,249,248
ILSVRC2012_val_00042718,997,947
ILSVRC2012_val_00017915,173,"173,958"
ILSVRC2012_val_00038498,164,236
ILSVRC2012_val_00046251,91,"91,14"
ILSVRC2012_val_00000331,760,"737,886,760,894"
ILSVRC2012_val_00041525,650,"650,819"
ILSVRC2012_val_00045086,106,337
ILSVRC2012_val_00044898,423,"424,423"
ILSVRC2012_val_00039354,622,"818,872,622,759"
ILSVRC2012_val_00038171,758,"610,758"
ILSVRC2012_val_00027814,406,"497,884"
ILSVRC2012_val_00033163,328,990
ILSVRC2012_val_00037085,441,"922,441,762"
ILSVRC2012_val_00024785,257,-1
ILSVRC2012_val_00018577,240,"240,241,238"
ILSVRC2012_val_00005588,467,"962,692"
ILSVRC2012_val_00030630,464,763
ILSVRC2012_val_00013812,287,-1
ILSVRC2012_val_00020321,31,32
ILSVRC2012_val_00017323,680,-1
ILSVRC2012_val_00035424,637,"718,637"
ILSVRC2012_val_00000265,695,"488,664,695,508"
ILSVRC2012_val_00040255,69,-1
ILSVRC2012_val_00045110,482,592
ILSVRC2012_val_00013806,694,525
ILSVRC2012_val_00025072,386,"385,386"
ILSVRC2012_val_00020546,653,756
ILSVRC2012_val_00032649,665,"518,665,671"
